"MLocID","SampleStartDate","OrganizationID","StationDes","AU_GNIS_Name","GNIS_Name","MonLocType","HUC12_Name","ELEV_Ft","AU_ID","WaterTypeCode","WaterBodyCode","ben_use_code","OWRD_Basin","EcoRegion2","EcoRegion3","wqstd_code","Pollu_ID","Calc_Crit","Combine_Result_Cmnts","Combine_Result","Activity_Type","SampleMedia","SampleSubmedia","SampleStartTime","SampleStartTZ","chr_uid","Char_Name","Char_Speciation","Sample_Fraction","CASNumber","Result_UID","Result_status","Result_Numeric","IRResultNWQSunit","ActDepthUnit","Result_Depth","act_depth_height","Result_Depth_Unit","Act_Depth_Top","Act_Depth_Top_Unit","Act_Depth_Bottom","Act_Depth_Bottom_Unit","Time_Basis","Statistical_Base","Statistic_N_Value","act_sam_compnt_name","lab_Comments","General_Comments","Analytical_method","QualifierAbbr","QualifierTxt","IDLType","IDLValue","IDLUnit","MDLType","MDLValue","MDLUnit","MRLType","MRLUnit","MRLValue","URLType","URLValue","URLUnit","TribalLand","Result_Operator","Result_Unit","IRWQSUnitName","Result_Type","Time_Basis...44","Time_Basis...46","analysis_comment","Alkalinity","Calcium","Chloride","Conductivity","DOC","Hardness","Magnesium","Organic.carbon","pH","Potassium","Sodium","Sulfate","Temperature..water","TOC","Final.Acute.Value","Cu","Acute.Toxic.Units","Tier","CMC_ug.L","CCC_ug.L","Chronic.Toxic.Unit","Result_Comments"
"3701087-CWS",2020-07-13,"CWS(NOSTORETID)","TUALATIN RIVER AT BOONES FERRY RD","Tualatin River","Tualatin River","River/Stream","Saum Creek-Tualatin River",114,"OR_SR_1709001005_02_104018",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water",,"11:40:00","PDT",832,"Copper",,"Dissolved","7440-50-8",83500956,"Final",1.41,1.41,,,,,,,,,,,,,,"Result Comments: Recent results are near reporting limit; higher variation expected.","200.8 ~ EPA; Metals in Waters by ICP/MS",,,,,,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,,,,0,"=","ug/l","ug/l","Actual",,,,,,,,,71.8,5.74,,,,,,,3.14,8.3118,1.41,0.339276690969465,4,4.1559,2.5813,0.546236392515399,
"3701087-CWS",2020-10-12,"CWS(NOSTORETID)","TUALATIN RIVER AT BOONES FERRY RD","Tualatin River","Tualatin River","River/Stream","Saum Creek-Tualatin River",114,"OR_SR_1709001005_02_104018",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water",,"10:57:00","PST",832,"Copper",,"Dissolved","7440-50-8",83501002,"Final",1.82,1.82,,,,,,,,,,,,,,"Sample Comments: Note:  Sampled time in PST. ( 10-12-20)","200.8 ~ EPA; Metals in Waters by ICP/MS",,,,,,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,,,,0,"=","ug/l","ug/l","Actual",,,,,,,,,66,5.17,,,,,,,4.03,10.6249,1.82,0.342594684135231,4,5.3124,3.2997,0.551565293814589,
"3701087-CWS",2021-01-19,"CWS(NOSTORETID)","TUALATIN RIVER AT BOONES FERRY RD","Tualatin River","Tualatin River","River/Stream","Saum Creek-Tualatin River",114,"OR_SR_1709001005_02_104018",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water",,"11:37:00","PDT",832,"Copper",,"Dissolved","7440-50-8",83500936,"Final",1.69,1.69,,,,,,,,,,,,,,,"200.8 ~ EPA; Metals in Waters by ICP/MS",,,,,,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,,,,0,"=","ug/l","ug/l","Actual",,,,,,,,,29.9,2.75,,,,,,,2.17,5.573,1.69,0.606495603804055,4,2.7865,1.7307,0.976483503784596,
"3701087-CWS",2021-04-05,"CWS(NOSTORETID)","TUALATIN RIVER AT BOONES FERRY RD","Tualatin River","Tualatin River","River/Stream","Saum Creek-Tualatin River",114,"OR_SR_1709001005_02_104018",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water",,"10:38:00","PST",832,"Copper",,"Dissolved","7440-50-8",83500945,"Final",1.27,1.27,,,,,,,,,,,,,,"Sample Comments: Note:  Sampled date in PST. ( 04-05-21)","200.8 ~ EPA; Metals in Waters by ICP/MS",,,,,,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,,,,0,"=","ug/l","ug/l","Actual",,,,,,,,,55.4,4.59,,,,,,,2.42,6.3177,1.27,0.402038684352148,4,3.1589,1.962,0.647298674821611,
"3701087-CWS",2021-10-06,"CWS(NOSTORETID)","TUALATIN RIVER AT BOONES FERRY RD","Tualatin River","Tualatin River","River/Stream","Saum Creek-Tualatin River",114,"OR_SR_1709001005_02_104018",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water",,"09:21:00","PST",832,"Copper",,"Dissolved","7440-50-8",83500953,"Final",2.41,2.41,,,,,,,,,,,,,,"Sample Comments: Note: sampled time is in PST. ( 10-06-21)","200.8 ~ EPA; Metals in Waters by ICP/MS",,,,,,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,,,,0,"=","ug/l","ug/l","Actual",,,,,,,,,65.4,5.39,,,,,,,4.48,11.8831,2.41,0.405614649252727,4,5.9416,3.6904,0.653045740299155,
"3701087-CWS",2022-02-09,"CWS(NOSTORETID)","TUALATIN RIVER AT BOONES FERRY RD","Tualatin River","Tualatin River","River/Stream","Saum Creek-Tualatin River",114,"OR_SR_1709001005_02_104018",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water",,"11:22:00","PDT",832,"Copper",,"Dissolved","7440-50-8",83500941,"Final",0.943,0.943,,,,,,,,,,,,,,,"200.8 ~ EPA; Metals in Waters by ICP/MS",,,,,,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,,,,0,"=","ug/l","ug/l","Actual",,,,,,,,,53.5,4.69,,,,,,,2.18,5.6905,0.943,0.331423751449759,4,2.8453,1.7672,0.533612494341331,
"3701087-CWS",2022-04-06,"CWS(NOSTORETID)","TUALATIN RIVER AT BOONES FERRY RD","Tualatin River","Tualatin River","River/Stream","Saum Creek-Tualatin River",114,"OR_SR_1709001005_02_104018",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water",,"11:00:00","PST",832,"Copper",,"Dissolved","7440-50-8",83500928,"Final",1.52,1.52,,,,,,,,,,,,,,"Sample Comments: Note:  Sampled time in PST. ( 04-06-22)","200.8 ~ EPA; Metals in Waters by ICP/MS",,,,,,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,,,,0,"=","ug/l","ug/l","Actual",,,,,,,,,53.4,4.59,,,,,,,3.66,9.6145,1.52,0.316185800761342,4,4.8073,2.9859,0.509059245118725,
"3701087-CWS",2022-10-05,"CWS(NOSTORETID)","TUALATIN RIVER AT BOONES FERRY RD","Tualatin River","Tualatin River","River/Stream","Saum Creek-Tualatin River",114,"OR_SR_1709001005_02_104018",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water",,"10:16:00","PST",832,"Copper",,"Dissolved","7440-50-8",83500974,"Final",1.65,1.65,,,,,,,,,,,,,,"Sample Comments: Note:  Sampled times in PST. ( 10-05-22)","200.8 ~ EPA; Metals in Waters by ICP/MS",,,,,,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,,,,0,"=","ug/l","ug/l","Actual",,,,,,,,,69.3,5.38,,,,,,,3.63,9.5764,1.65,0.344597134622614,4,4.7882,2.974,0.554808338937458,
"3701106-CWS",2020-01-22,"CWS(NOSTORETID)","TUALATIN RIVER AT JURGENS PARK","Tualatin River","Tualatin River","River/Stream","Rock Creek-Tualatin River",103,"OR_SR_1709001005_02_104018",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water",,"10:23:00","PST",832,"Copper",,"Dissolved","7440-50-8",83501072,"Final",0.789,0.789,,,,,,,,,,,,,,,"200.8 ~ EPA; Metals in Waters by ICP/MS",,,,,,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,,,,0,"=","ug/l","ug/l","Actual",,,,,,,,,35.4,3.11,,,,,,,2.06,5.3055,0.789,0.297432804312587,4,2.6527,1.6477,0.478849305091946,
"3701106-CWS",2020-04-06,"CWS(NOSTORETID)","TUALATIN RIVER AT JURGENS PARK","Tualatin River","Tualatin River","River/Stream","Rock Creek-Tualatin River",103,"OR_SR_1709001005_02_104018",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water",,"09:16:00","PST",832,"Copper",,"Dissolved","7440-50-8",83501047,"Final",0.839,0.839,,,,,,,,,,,,,,"Sample Comments: Note:  Sampled times in PST. ( 04-06-20)","200.8 ~ EPA; Metals in Waters by ICP/MS",,,,,,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,,,,0,"=","ug/l","ug/l","Actual",,,,,,,,,40,3.41,,,,,,,1.97,5.1015,0.839,0.328929313521778,4,2.5507,1.5843,0.529571419554377,
"3701106-CWS",2020-07-13,"CWS(NOSTORETID)","TUALATIN RIVER AT JURGENS PARK","Tualatin River","Tualatin River","River/Stream","Rock Creek-Tualatin River",103,"OR_SR_1709001005_02_104018",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water",,"11:00:00","PDT",832,"Copper",,"Dissolved","7440-50-8",83501076,"Final",1.31,1.31,,,,,,,,,,,,,,"Sample Comments: Note:  VOC grab collected at 1305. ( 07-13-20)","200.8 ~ EPA; Metals in Waters by ICP/MS",,,,,,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,,,,0,"=","ug/l","ug/l","Actual",,,,,,,,,63.6,5.31,,,,,,,3.04,7.9877,1.31,0.328000200305466,4,3.9939,2.4807,0.528076752529528,
"3701106-CWS",2020-10-12,"CWS(NOSTORETID)","TUALATIN RIVER AT JURGENS PARK","Tualatin River","Tualatin River","River/Stream","Rock Creek-Tualatin River",103,"OR_SR_1709001005_02_104018",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water",,"10:16:00","PST",832,"Copper",,"Dissolved","7440-50-8",83501028,"Final",1.63,1.63,,,,,,,,,,,,,,"Sample Comments: Note:  Sampled time in PST. ( 10-12-20)","200.8 ~ EPA; Metals in Waters by ICP/MS",,,,,,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,,,,0,"=","ug/l","ug/l","Actual",,,,,,,,,64.7,5.27,,,,,,,3.19,8.4071,1.63,0.38776286992102,4,4.2036,2.6109,0.624305794936612,
"3701106-CWS",2021-01-19,"CWS(NOSTORETID)","TUALATIN RIVER AT JURGENS PARK","Tualatin River","Tualatin River","River/Stream","Rock Creek-Tualatin River",103,"OR_SR_1709001005_02_104018",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water",,"10:25:00","PDT",832,"Copper",,"Dissolved","7440-50-8",83501080,"Final",1.16,1.16,,,,,,,,,,,,,,,"200.8 ~ EPA; Metals in Waters by ICP/MS",,,,,,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,,,,0,"=","ug/l","ug/l","Actual",,,,,,,,,29.2,2.7,,,,,,,2.3,5.9142,1.16,0.392276216563525,4,2.9571,1.8367,0.631567485163609,
"3701106-CWS",2021-04-05,"CWS(NOSTORETID)","TUALATIN RIVER AT JURGENS PARK","Tualatin River","Tualatin River","River/Stream","Rock Creek-Tualatin River",103,"OR_SR_1709001005_02_104018",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water",,"09:38:00","PST",832,"Copper",,"Dissolved","7440-50-8",83501095,"Final",1.21,1.21,,,,,,,,,,,,,,"Sample Comments: Note:  Sampled date in PST. ( 04-05-21)","200.8 ~ EPA; Metals in Waters by ICP/MS",,,,,,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,,,,0,"=","ug/l","ug/l","Actual",,,,,,,,,52.2,4.37,,,,,,,2.13,5.5514,1.21,0.435926072702381,4,2.7757,1.724,0.701856148491879,
"3701106-CWS",2021-10-06,"CWS(NOSTORETID)","TUALATIN RIVER AT JURGENS PARK","Tualatin River","Tualatin River","River/Stream","Rock Creek-Tualatin River",103,"OR_SR_1709001005_02_104018",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water",,"08:57:00","PST",832,"Copper",,"Dissolved","7440-50-8",83501025,"Final",2.35,2.35,,,,,,,,,,,,,,"Sample Comments: Note: sampled time is in PST. ( 10-06-21)","200.8 ~ EPA; Metals in Waters by ICP/MS",,,,,,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,,,,0,"=","ug/l","ug/l","Actual",,,,,,,,,56.9,5.03,,,,,,,3.86,10.161,2.35,0.462552898336778,4,5.0805,3.1556,0.744707821016605,
"3701106-CWS",2022-02-09,"CWS(NOSTORETID)","TUALATIN RIVER AT JURGENS PARK","Tualatin River","Tualatin River","River/Stream","Rock Creek-Tualatin River",103,"OR_SR_1709001005_02_104018",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water",,"10:26:00","PDT",832,"Copper",,"Dissolved","7440-50-8",83501058,"Final",0.833,0.833,,,,,,,,,,,,,,,"200.8 ~ EPA; Metals in Waters by ICP/MS",,,,,,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,,,,0,"=","ug/l","ug/l","Actual",,,,,,,,,49.5,4.45,,,,,,,2.1,5.458,0.833,0.305240014657384,4,2.729,1.695,0.491445427728614,
"3701106-CWS",2022-04-06,"CWS(NOSTORETID)","TUALATIN RIVER AT JURGENS PARK","Tualatin River","Tualatin River","River/Stream","Rock Creek-Tualatin River",103,"OR_SR_1709001005_02_104018",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water",,"10:16:00","PST",832,"Copper",,"Dissolved","7440-50-8",83501086,"Final",1.58,1.58,,,,,,,,,,,,,,"Sample Comments: Note:  Sampled time in PST. ( 04-06-22); Result Comments: New matrix-matched aliquot was analyzed on 4/14/22. Re-analysis = 1.47 ppb. Result is confirmed.","200.8 ~ EPA; Metals in Waters by ICP/MS",,,,,,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,,,,0,"=","ug/l","ug/l","Actual",,,,,,,,,51,4.44,,,,,,,3.3,8.6359,1.58,0.365910143584993,4,4.318,2.682,0.589112602535421,
"3701106-CWS",2022-10-05,"CWS(NOSTORETID)","TUALATIN RIVER AT JURGENS PARK","Tualatin River","Tualatin River","River/Stream","Rock Creek-Tualatin River",103,"OR_SR_1709001005_02_104018",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water",,"12:19:00","PST",832,"Copper",,"Dissolved","7440-50-8",83501039,"Final",1.63,1.63,,,,,,,,,,,,,,"Sample Comments: Note:  Sampled times in PST. ( 10-05-22)","200.8 ~ EPA; Metals in Waters by ICP/MS",,,,,,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,,,,0,"=","ug/l","ug/l","Actual",,,,,,,,,63.9,5.21,,,,,,,2.96,7.7907,1.63,0.418442265235919,4,3.8954,2.4195,0.673692911758628,
"3701271-CWS",2020-01-22,"CWS(NOSTORETID)","TUALATIN RIVER AT HWY 210 BRIDGE","Tualatin River","Tualatin River","River/Stream","Rock Creek-Tualatin River",112,"OR_SR_1709001005_02_104018",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water",,"13:14:00","PST",832,"Copper",,"Dissolved","7440-50-8",83501198,"Final",0.738,0.738,,,,,,,,,,,,,,,"200.8 ~ EPA; Metals in Waters by ICP/MS",,,,,,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,,,,0,"=","ug/l","ug/l","Actual",,,,,,,,,36.8,3.2,,,,,,,1.98,5.09,0.738,0.289980353634578,4,2.545,1.5808,0.466852226720648,
"3701271-CWS",2020-04-06,"CWS(NOSTORETID)","TUALATIN RIVER AT HWY 210 BRIDGE","Tualatin River","Tualatin River","River/Stream","Rock Creek-Tualatin River",112,"OR_SR_1709001005_02_104018",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water",,"08:03:00","PST",832,"Copper",,"Dissolved","7440-50-8",83501171,"Final",0.731,0.731,,,,,,,,,,,,,,"Sample Comments: Note:  Sampled times in PST. ( 04-06-20)","200.8 ~ EPA; Metals in Waters by ICP/MS",,,,,,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,,,,0,"=","ug/l","ug/l","Actual",,,,,,,,,44,3.65,,,,,,,1.68,4.3307,0.731,0.337597561538817,4,2.1653,1.3449,0.54353483530374,
"3701271-CWS",2020-07-13,"CWS(NOSTORETID)","TUALATIN RIVER AT HWY 210 BRIDGE","Tualatin River","Tualatin River","River/Stream","Rock Creek-Tualatin River",112,"OR_SR_1709001005_02_104018",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water",,"10:11:00","PDT",832,"Copper",,"Dissolved","7440-50-8",83501129,"Final",1.3,1.3,,,,,,,,,,,,,,,"200.8 ~ EPA; Metals in Waters by ICP/MS",,,,,,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,,,,0,"=","ug/l","ug/l","Actual",,,,,,,,,68.8,5.74,,,,,,,3.37,8.9219,1.3,0.291421013696788,4,4.4609,2.7708,0.46917857658438,
"3701271-CWS",2020-10-12,"CWS(NOSTORETID)","TUALATIN RIVER AT HWY 210 BRIDGE","Tualatin River","Tualatin River","River/Stream","Rock Creek-Tualatin River",112,"OR_SR_1709001005_02_104018",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water",,"09:23:00","PST",832,"Copper",,"Dissolved","7440-50-8",83501182,"Final",1.65,1.65,,,,,,,,,,,,,,"Sample Comments: Note:  Sampled time in PST. ( 10-12-20)","200.8 ~ EPA; Metals in Waters by ICP/MS",,,,,,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,,,,0,"=","ug/l","ug/l","Actual",,,,,,,,,59.8,4.99,,,,,,,4.31,11.3938,1.65,0.289631202934929,4,5.6969,3.5384,0.466312457607958,
"3701271-CWS",2021-01-19,"CWS(NOSTORETID)","TUALATIN RIVER AT HWY 210 BRIDGE","Tualatin River","Tualatin River","River/Stream","Rock Creek-Tualatin River",112,"OR_SR_1709001005_02_104018",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water",,"09:42:00","PDT",832,"Copper",,"Dissolved","7440-50-8",83501141,"Final",1.07,1.07,,,,,,,,,,,,,,,"200.8 ~ EPA; Metals in Waters by ICP/MS",,,,,,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,,,,0,"=","ug/l","ug/l","Actual",,,,,,,,,29.2,2.67,,,,,,,2.06,5.2896,1.07,0.404567453115547,4,2.6448,1.6427,0.651366652462409,
"3701271-CWS",2021-04-05,"CWS(NOSTORETID)","TUALATIN RIVER AT HWY 210 BRIDGE","Tualatin River","Tualatin River","River/Stream","Rock Creek-Tualatin River",112,"OR_SR_1709001005_02_104018",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water",,"08:57:00","PST",832,"Copper",,"Dissolved","7440-50-8",83501154,"Final",1.06,1.06,,,,,,,,,,,,,,"Sample Comments: Note:  Sampled date in PST. ( 04-05-21)","200.8 ~ EPA; Metals in Waters by ICP/MS",,,,,,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,,,,0,"=","ug/l","ug/l","Actual",,,,,,,,,54.3,4.39,,,,,,,1.89,4.9235,1.06,0.430579250954586,4,2.4618,1.5291,0.693218232947486,
"3701271-CWS",2021-07-06,"CWS(NOSTORETID)","TUALATIN RIVER AT HWY 210 BRIDGE","Tualatin River","Tualatin River","River/Stream","Rock Creek-Tualatin River",112,"OR_SR_1709001005_02_104018",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water",,"08:33:00","PST",832,"Copper",,"Dissolved","7440-50-8",83501166,"Final",1.49,1.49,,,,,,,,,,,,,,"Sample Comments: Note:  Sampled time in PST. ( 07-06-21)","200.8 ~ EPA; Metals in Waters by ICP/MS",,,,,,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,,,,0,"=","ug/l","ug/l","Actual",,,,,,,,,78.5,5.97,,,,,,,2.93,7.7463,1.49,0.384704758462214,4,3.8731,2.4057,0.61936234775741,
"3701271-CWS",2021-10-06,"CWS(NOSTORETID)","TUALATIN RIVER AT HWY 210 BRIDGE","Tualatin River","Tualatin River","River/Stream","Rock Creek-Tualatin River",112,"OR_SR_1709001005_02_104018",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water",,"10:48:00","PST",832,"Copper",,"Dissolved","7440-50-8",83501116,"Final",1.97,1.97,,,,,,,,,,,,,,"Sample Comments: Note: sampled time is in PST. ( 10-06-21)","200.8 ~ EPA; Metals in Waters by ICP/MS",,,,,,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,,,,0,"=","ug/l","ug/l","Actual",,,,,,,,,67.4,5.02,,,,,,,3.38,8.8964,1.97,0.442875769974372,4,4.4482,2.7629,0.71301892938579,
"3701271-CWS",2022-02-09,"CWS(NOSTORETID)","TUALATIN RIVER AT HWY 210 BRIDGE","Tualatin River","Tualatin River","River/Stream","Rock Creek-Tualatin River",112,"OR_SR_1709001005_02_104018",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water",,"09:36:00","PDT",832,"Copper",,"Dissolved","7440-50-8",83501165,"Final",0.847,0.847,,,,,,,,,,,,,,,"200.8 ~ EPA; Metals in Waters by ICP/MS",,,,,,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,,,,0,"=","ug/l","ug/l","Actual",,,,,,,,,48.7,4.36,,,,,,,1.9,4.9515,0.847,0.3421116406818,4,2.4758,1.5377,0.550822657215322,
"3701271-CWS",2022-04-06,"CWS(NOSTORETID)","TUALATIN RIVER AT HWY 210 BRIDGE","Tualatin River","Tualatin River","River/Stream","Rock Creek-Tualatin River",112,"OR_SR_1709001005_02_104018",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water",,"09:12:00","PST",832,"Copper",,"Dissolved","7440-50-8",83501123,"Final",1.38,1.38,,,,,,,,,,,,,,"Sample Comments: Note:  Sampled time in PST. ( 04-06-22)","200.8 ~ EPA; Metals in Waters by ICP/MS",,,,,,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,,,,0,"=","ug/l","ug/l","Actual",,,,,,,,,38.9,3.47,,,,,,,3.95,10.3072,1.38,0.26777398323502,4,5.1536,3.201,0.431115276476101,
"3701271-CWS",2022-10-05,"CWS(NOSTORETID)","TUALATIN RIVER AT HWY 210 BRIDGE","Tualatin River","Tualatin River","River/Stream","Rock Creek-Tualatin River",112,"OR_SR_1709001005_02_104018",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water",,"13:08:00","PST",832,"Copper",,"Dissolved","7440-50-8",83501146,"Final",1.47,1.47,,,,,,,,,,,,,,"Sample Comments: Note:  Sampled times in PST. ( 10-05-22)","200.8 ~ EPA; Metals in Waters by ICP/MS",,,,,,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,,,,0,"=","ug/l","ug/l","Actual",,,,,,,,,63.1,4.96,,,,,,,3,7.867,1.47,0.373712978263633,4,3.9335,2.4432,0.601669941060904,
"3701391-CWS",2020-01-22,"CWS(NOSTORETID)","TUALATIN RIVER AT ROOD BRIDGE ROAD","Tualatin River","Tualatin River","River/Stream","Davis Creek-Tualatin River",118,"OR_SR_1709001004_02_104139",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water",,"12:00:00","PST",832,"Copper",,"Dissolved","7440-50-8",83501226,"Final",0.912,0.912,,,,,,,,,,,,,,,"200.8 ~ EPA; Metals in Waters by ICP/MS",,,,,,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,,,,0,"=","ug/l","ug/l","Actual",,,,,,,,,32.5,2.87,,,,,,,1.81,4.6433,0.912,0.392815609251841,4,2.3217,1.442,0.63245492371706,
"3701391-CWS",2020-04-06,"CWS(NOSTORETID)","TUALATIN RIVER AT ROOD BRIDGE ROAD","Tualatin River","Tualatin River","River/Stream","Davis Creek-Tualatin River",118,"OR_SR_1709001004_02_104139",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water",,"10:44:00","PST",832,"Copper",,"Dissolved","7440-50-8",83501237,"Final",0.811,0.811,,,,,,,,,,,,,,"Sample Comments: Note: sampled date/time is in PST ( 04-06-20)","200.8 ~ EPA; Metals in Waters by ICP/MS",,,,,,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,,,,0,"=","ug/l","ug/l","Actual",,,,,,,,,34.3,3.01,,,,,,,2.01,5.1777,0.811,0.313260458109622,4,2.5889,1.608,0.504353233830846,
"3701391-CWS",2020-07-13,"CWS(NOSTORETID)","TUALATIN RIVER AT ROOD BRIDGE ROAD","Tualatin River","Tualatin River","River/Stream","Davis Creek-Tualatin River",118,"OR_SR_1709001004_02_104139",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water",,"10:29:00","PST",832,"Copper",,"Dissolved","7440-50-8",83501263,"Final",0.84,0.84,,,,,,,,,,,,,,"Sample Comments: Note: Sampled date time in PST ( 07-13-20)","200.8 ~ EPA; Metals in Waters by ICP/MS",,,,,,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,,,,0,"=","ug/l","ug/l","Actual",,,,,,,,,39,3.73,,,,,,,1.96,5.0837,0.84,0.330474466913211,4,2.5418,1.5788,0.532049657968077,
"3701391-CWS",2020-10-12,"CWS(NOSTORETID)","TUALATIN RIVER AT ROOD BRIDGE ROAD","Tualatin River","Tualatin River","River/Stream","Davis Creek-Tualatin River",118,"OR_SR_1709001004_02_104139",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water",,"10:25:00","PST",832,"Copper",,"Dissolved","7440-50-8",83501276,"Final",1.21,1.21,,,,,,,,,,,,,,"Sample Comments: Note: sampled time is in PST. ( 10-12-20)","200.8 ~ EPA; Metals in Waters by ICP/MS",,,,,,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,,,,0,"=","ug/l","ug/l","Actual",,,,,,,,,45,3.89,,,,,,,2.58,6.6977,1.21,0.361312669831885,4,3.3489,2.08,0.581730769230769,
