"OrganizationID","MLocID","StationDes","AU_GNIS_Name","GNIS_Name","MonLocType","HUC12_Name","ELEV_Ft","AU_ID","WaterTypeCode","WaterBodyCode","ben_use_code","OWRD_Basin","EcoRegion2","EcoRegion3","wqstd_code","Pollu_ID","Calc_Crit","Combine_Result_Cmnts","Combine_Result","Activity_Type","SampleMedia","SampleSubmedia","SampleStartDate","SampleStartTime","SampleStartTZ","chr_uid","Char_Name","Char_Speciation","Sample_Fraction","CASNumber","Result_UID","Result_status","Result_Numeric","IRResultNWQSunit","ActDepthUnit","Result_Depth","act_depth_height","Result_Depth_Unit","Act_Depth_Top","Act_Depth_Top_Unit","Act_Depth_Bottom","Act_Depth_Bottom_Unit","Time_Basis","Statistical_Base","Statistic_N_Value","act_sam_compnt_name","lab_Comments","General_Comments","Analytical_method","QualifierAbbr","QualifierTxt","IDLType","IDLValue","IDLUnit","MDLType","MDLValue","MDLUnit","MRLType","MRLUnit","MRLValue","URLType","URLValue","URLUnit","TribalLand","Result_Operator","Result_Unit","IRWQSUnitName","Result_Type","Time_Basis...44","Time_Basis...46","analysis_comment","Alkalinity","Calcium","Chloride","Conductivity","DOC","Hardness","Magnesium","Organic.carbon","pH","Potassium","Sodium","Sulfate","Temperature..water","TOC"
"USGS-OR","14201300","ZOLLNER CREEK NEAR MT ANGEL, OR","Zollner Creek","Zollner Creek","River/Stream","Brandy Creek-Pudding River",125,"OR_WS_170900090204_02_104467",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,NA,"",NA,"Sample-Routine","Water","Surface Water",2018-03-05,"10:50:00","PST",832,"Copper",NA,"Dissolved","",NA,"Accepted",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"MM-53817A","Elements, wf, cICP-MS","",NA,"Blank-adjusted method detect limit",0.2,"ug/l","",NA,"","","",NA,"",NA,"",NA,"=","ug/l","ug/l","Actual",NA,NA,NA,56.1,32.3,25.5,NA,2.02,70,11,0.7,7.1,2.47,12.3,20,8.1,NA
"USGS-OR","14201300","ZOLLNER CREEK NEAR MT ANGEL, OR","Zollner Creek","Zollner Creek","River/Stream","Brandy Creek-Pudding River",125,"OR_WS_170900090204_02_104467",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,NA,"",NA,"Sample-Routine","Water","Surface Water",2018-03-19,"11:00:00","PDT",832,"Copper",NA,"Dissolved","",NA,"Accepted",1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"MM-53818A","Elements, wf, cICP-MS","",NA,"Blank-adjusted method detect limit",0.2,"ug/l","",NA,"","","",NA,"",NA,"",NA,"=","ug/l","ug/l","Actual",NA,NA,NA,58.4,31.7,24.7,NA,2.44,66,11,0.96,7,2.85,12.1,19.8,8.2,NA
"USGS-OR","14201300","ZOLLNER CREEK NEAR MT ANGEL, OR","Zollner Creek","Zollner Creek","River/Stream","Brandy Creek-Pudding River",125,"OR_WS_170900090204_02_104467",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,NA,"",NA,"Sample-Routine","Water","Surface Water",2018-04-02,"11:20:00","PDT",832,"Copper",NA,"Dissolved","",NA,"Accepted",0.99,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"MM-54450A","Elements, wf, cICP-MS","",NA,"Blank-adjusted method detect limit",0.4,"ug/l","",NA,"","","",NA,"",NA,"",NA,"=","ug/l","ug/l","Actual",NA,NA,NA,58.1,29.4,22.4,NA,2.06,61,11,0.52,7,2.59,11.3,18.5,9.3,NA
"USGS-OR","14201300","ZOLLNER CREEK NEAR MT ANGEL, OR","Zollner Creek","Zollner Creek","River/Stream","Brandy Creek-Pudding River",125,"OR_WS_170900090204_02_104467",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,NA,"",NA,"Sample-Routine","Water","Surface Water",2018-04-19,"12:20:00","PDT",832,"Copper",NA,"Dissolved","",NA,"Accepted",1.6,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"MM-54451A","Elements, wf, cICP-MS","",NA,"Blank-adjusted method detect limit",0.4,"ug/l","",NA,"","","",NA,"",NA,"",NA,"=","ug/l","ug/l","Actual",NA,NA,NA,56,26.8,17.7,NA,5.49,49,9.13,1.05,7.1,2.73,10.1,18.4,11.1,NA
"USGS-OR","14201300","ZOLLNER CREEK NEAR MT ANGEL, OR","Zollner Creek","Zollner Creek","River/Stream","Brandy Creek-Pudding River",125,"OR_WS_170900090204_02_104467",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,NA,"",NA,"Sample-Routine","Water","Surface Water",2019-02-28,"11:20:00","PST",832,"Copper",NA,"Dissolved","",NA,"Accepted",1.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"MM-56018G","Elements, wf, cICP-MS","",NA,"Blank-adjusted method detect limit",0.4,"ug/l","",NA,"","","",NA,"",NA,"",NA,"=","ug/l","ug/l","Actual",NA,NA,NA,43,31.4,28.4,NA,2.49,80,10.6,0.37,7.2,3.01,11.1,19.5,5.1,NA
"USGS-OR","14201300","ZOLLNER CREEK NEAR MT ANGEL, OR","Zollner Creek","Zollner Creek","River/Stream","Brandy Creek-Pudding River",125,"OR_WS_170900090204_02_104467",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,NA,"",NA,"Sample-Routine","Water","Surface Water",2019-04-11,"12:30:00","PDT",832,"Copper",NA,"Dissolved","",NA,"Accepted",1.8,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"MM-56816A","Elements, wf, cICP-MS","",NA,"Blank-adjusted method detect limit",0.4,"ug/l","",NA,"","","",NA,"",NA,"",NA,"=","ug/l","ug/l","Actual",NA,NA,NA,48,31,21.4,NA,4.06,67,9.07,0.95,6.9,4.04,10.2,18.8,10.9,NA
"USGS-OR","14201300","ZOLLNER CREEK NEAR MT ANGEL, OR","Zollner Creek","Zollner Creek","River/Stream","Brandy Creek-Pudding River",125,"OR_WS_170900090204_02_104467",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,NA,"",NA,"Sample-Routine","Water","Surface Water",2019-04-22,"11:40:00","PDT",832,"Copper",NA,"Dissolved","",NA,"Accepted",1.4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"MM-56817A","Elements, wf, cICP-MS","",NA,"Blank-adjusted method detect limit",0.4,"ug/l","",NA,"","","",NA,"",NA,"",NA,"=","ug/l","ug/l","Actual",NA,NA,NA,58.5,33.7,29.3,NA,3.04,74,11.8,0.88,7.2,3.89,12.7,19.6,13,NA
"USGS-OR","14201300","ZOLLNER CREEK NEAR MT ANGEL, OR","Zollner Creek","Zollner Creek","River/Stream","Brandy Creek-Pudding River",125,"OR_WS_170900090204_02_104467",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,NA,"",NA,"Sample-Routine","Water","Surface Water",2019-10-10,"11:00:00","PDT",832,"Copper",NA,"Dissolved","",NA,"Accepted",3.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"ID-00978A","Elements, wf, cICP-MS","",NA,"Blank-adjusted method detect limit",0.4,"ug/l","",NA,"","","",NA,"",NA,"",NA,"=","ug/l","ug/l","Actual",NA,NA,NA,111,50.4,85.9,NA,7.16,84,16.6,0.76,7,9.23,29.4,17.3,8.9,NA
"USGS-OR","14201300","ZOLLNER CREEK NEAR MT ANGEL, OR","Zollner Creek","Zollner Creek","River/Stream","Brandy Creek-Pudding River",125,"OR_WS_170900090204_02_104467",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,NA,"",NA,"Sample-Routine","Water","Surface Water",2019-11-04,"12:00:00","PST",832,"Copper",NA,"Dissolved","",NA,"Accepted",0.76,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","see result laboratory commentbelow the reporting level but at or above the detection level","ID-00979A","Elements, wf, cICP-MS","",NA,"Blank-adjusted method detect limit",0.4,"ug/l","",NA,"","","",NA,"",NA,"",NA,"=","ug/l","ug/l","Actual",NA,NA,NA,114,47.1,68.3,NA,5.21,67,15.2,0.27,6.9,6.18,22.1,17,5.2,NA
"USGS-OR","14201300","ZOLLNER CREEK NEAR MT ANGEL, OR","Zollner Creek","Zollner Creek","River/Stream","Brandy Creek-Pudding River",125,"OR_WS_170900090204_02_104467",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,NA,"",NA,"Sample-Routine","Water","Surface Water",2020-02-06,"11:00:00","PST",832,"Copper",NA,"Dissolved","",NA,"Accepted",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"ID-00984A","Elements, wf, cICP-MS","",NA,"Blank-adjusted method detect limit",0.4,"ug/l","",NA,"","","",NA,"",NA,"",NA,"=","ug/l","ug/l","Actual",NA,NA,NA,48.4,37.7,34.8,NA,2.79,96,12.2,0.58,7,3.19,13,23,8.3,NA
"USGS-OR","14201300","ZOLLNER CREEK NEAR MT ANGEL, OR","Zollner Creek","Zollner Creek","River/Stream","Brandy Creek-Pudding River",125,"OR_WS_170900090204_02_104467",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,NA,"",NA,"Sample-Routine","Water","Surface Water",2020-03-06,"11:40:00","PST",832,"Copper",NA,"Dissolved","",NA,"Accepted",1.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"ID-00987A","Elements, wf, cICP-MS","",NA,"Blank-adjusted method detect limit",0.4,"ug/l","",NA,"","","",NA,"",NA,"",NA,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,39.4,42.3,NA,2.57,151,12.8,1.2,7.4,3.01,14.6,22.5,9.6,NA
"USGS-OR","14201300","ZOLLNER CREEK NEAR MT ANGEL, OR","Zollner Creek","Zollner Creek","River/Stream","Brandy Creek-Pudding River",125,"OR_WS_170900090204_02_104467",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,NA,"",NA,"Sample-Routine","Water","Surface Water",2022-01-20,"11:10:00","PST",832,"Copper",NA,"Dissolved","",NA,"Accepted",0.94,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"Elements, wf, cICP-MS","",NA,"Blank-adjusted method detect limit",0.4,"ug/l","",NA,"","","",NA,"",NA,"",NA,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,33.4,31.2,NA,2.64,NA,11.4,NA,7.3,2.84,12.3,21.8,9.3,NA
"USGS-OR","14201300","ZOLLNER CREEK NEAR MT ANGEL, OR","Zollner Creek","Zollner Creek","River/Stream","Brandy Creek-Pudding River",125,"OR_WS_170900090204_02_104467",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,NA,"",NA,"Sample-Routine","Water","Surface Water",2022-02-02,"11:10:00","PST",832,"Copper",NA,"Dissolved","",NA,"Accepted",0.85,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"ID-06593A","Elements, wf, cICP-MS","",NA,"Blank-adjusted method detect limit",0.4,"ug/l","",NA,"","","",NA,"",NA,"",NA,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,40.8,43.1,NA,2.14,NA,13.2,NA,7.4,2.83,15,22.7,6.1,NA
"USGS-OR","14201300","ZOLLNER CREEK NEAR MT ANGEL, OR","Zollner Creek","Zollner Creek","River/Stream","Brandy Creek-Pudding River",125,"OR_WS_170900090204_02_104467",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,NA,"",NA,"Sample-Routine","Water","Surface Water",2022-02-14,"11:40:00","PST",832,"Copper",NA,"Dissolved","",NA,"Accepted",0.92,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"ID-06595A","Elements, wf, cICP-MS","",NA,"Blank-adjusted method detect limit",0.4,"ug/l","",NA,"","","",NA,"",NA,"",NA,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,35.1,33.2,NA,NA,NA,12.7,NA,7.4,2.4,13.2,21.2,7.4,NA
"USGS-OR","14201300","ZOLLNER CREEK NEAR MT ANGEL, OR","Zollner Creek","Zollner Creek","River/Stream","Brandy Creek-Pudding River",125,"OR_WS_170900090204_02_104467",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,NA,"",NA,"Sample-Routine","Water","Surface Water",2022-02-28,"10:50:00","PST",832,"Copper",NA,"Dissolved","",NA,"Accepted",1.4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"ID-06596A","Elements, wf, cICP-MS","",NA,"Blank-adjusted method detect limit",0.4,"ug/l","",NA,"","","",NA,"",NA,"",NA,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,32.3,30.5,NA,NA,NA,11.9,NA,7.4,3.29,12.6,17.4,8.4,NA
"USGS-OR","14202980","SCOGGINS CK BLW HENRY HAGG LAKE, NR GASTON, OR","Scoggins Creek","Scoggins Creek","River/Stream","Sain Creek-Scoggins Creek",200,"OR_SR_1709001002_02_104109",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-02-08,"10:20:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",63560535,"Accepted",0.7,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements, wf, ICP-AES (DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,NA,NA,24,5.7,2.2,NA,NA,NA,1.8,NA,NA,0.34,3.2,NA,NA,NA
"USGS-OR","14202980","SCOGGINS CK BLW HENRY HAGG LAKE, NR GASTON, OR","Scoggins Creek","Scoggins Creek","River/Stream","Sain Creek-Scoggins Creek",200,"OR_SR_1709001002_02_104109",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-02-08,"10:20:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",63560536,"Accepted",0.9,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements,wu,ICP-AES(6010B,DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,NA,NA,24,5.7,2.2,NA,NA,NA,1.8,NA,NA,0.34,3.2,NA,NA,NA
"USGS-OR","14202980","SCOGGINS CK BLW HENRY HAGG LAKE, NR GASTON, OR","Scoggins Creek","Scoggins Creek","River/Stream","Sain Creek-Scoggins Creek",200,"OR_SR_1709001002_02_104109",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,NA,"",NA,"Sample-Routine","Water","Surface Water",2018-02-08,"10:20:00","PST",832,"Copper",NA,"Recoverable","",NA,"Accepted",0.9,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"Elements,wu,ICP-AES(6010B,DODEC)","",NA,"Lower Reporting Limit",0.08,"ug/l","",NA,"","","",NA,"",NA,"",NA,"=","ug/l","ug/l","Actual",NA,NA,NA,24,5.7,2.2,NA,NA,NA,1.8,NA,NA,0.34,3.2,NA,NA,NA
"USGS-OR","14202980","SCOGGINS CK BLW HENRY HAGG LAKE, NR GASTON, OR","Scoggins Creek","Scoggins Creek","River/Stream","Sain Creek-Scoggins Creek",200,"OR_SR_1709001002_02_104109",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-04-12,"10:27:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",63560638,"Accepted",0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements,wu,ICP-AES(6010B,DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,NA,NA,24,5.3,2.1,NA,NA,NA,1.8,NA,NA,0.33,3.2,NA,NA,NA
"USGS-OR","14202980","SCOGGINS CK BLW HENRY HAGG LAKE, NR GASTON, OR","Scoggins Creek","Scoggins Creek","River/Stream","Sain Creek-Scoggins Creek",200,"OR_SR_1709001002_02_104109",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-04-12,"10:27:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",63560637,"Accepted",0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements, wf, ICP-AES (DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,NA,NA,24,5.3,2.1,NA,NA,NA,1.8,NA,NA,0.33,3.2,NA,NA,NA
"USGS-OR","14202980","SCOGGINS CK BLW HENRY HAGG LAKE, NR GASTON, OR","Scoggins Creek","Scoggins Creek","River/Stream","Sain Creek-Scoggins Creek",200,"OR_SR_1709001002_02_104109",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,NA,"",NA,"Sample-Routine","Water","Surface Water",2018-04-12,"10:27:00","PDT",832,"Copper",NA,"Recoverable","",NA,"Accepted",0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"Elements,wu,ICP-AES(6010B,DODEC)","",NA,"Lower Reporting Limit",0.08,"ug/l","",NA,"","","",NA,"",NA,"",NA,"=","ug/l","ug/l","Actual",NA,NA,NA,24,5.3,2.1,NA,NA,NA,1.8,NA,NA,0.33,3.2,NA,NA,NA
"USGS-OR","14202980","SCOGGINS CK BLW HENRY HAGG LAKE, NR GASTON, OR","Scoggins Creek","Scoggins Creek","River/Stream","Sain Creek-Scoggins Creek",200,"OR_SR_1709001002_02_104109",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-07-19,"11:28:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",63560807,"Accepted",0.7,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements,wu,ICP-AES(6010B,DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,NA,NA,25,5.7,2.2,NA,NA,NA,1.7,NA,NA,0.33,2.9,NA,NA,NA
"USGS-OR","14202980","SCOGGINS CK BLW HENRY HAGG LAKE, NR GASTON, OR","Scoggins Creek","Scoggins Creek","River/Stream","Sain Creek-Scoggins Creek",200,"OR_SR_1709001002_02_104109",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-07-19,"11:28:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",63560806,"Accepted",0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements, wf, ICP-AES (DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,NA,NA,25,5.7,2.2,NA,NA,NA,1.7,NA,NA,0.33,2.9,NA,NA,NA
"USGS-OR","14202980","SCOGGINS CK BLW HENRY HAGG LAKE, NR GASTON, OR","Scoggins Creek","Scoggins Creek","River/Stream","Sain Creek-Scoggins Creek",200,"OR_SR_1709001002_02_104109",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,NA,"",NA,"Sample-Routine","Water","Surface Water",2018-07-19,"11:28:00","PDT",832,"Copper",NA,"Recoverable","",NA,"Accepted",0.7,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"Elements,wu,ICP-AES(6010B,DODEC)","",NA,"Lower Reporting Limit",0.08,"ug/l","",NA,"","","",NA,"",NA,"",NA,"=","ug/l","ug/l","Actual",NA,NA,NA,25,5.7,2.2,NA,NA,NA,1.7,NA,NA,0.33,2.9,NA,NA,NA
"USGS-OR","14202980","SCOGGINS CK BLW HENRY HAGG LAKE, NR GASTON, OR","Scoggins Creek","Scoggins Creek","River/Stream","Sain Creek-Scoggins Creek",200,"OR_SR_1709001002_02_104109",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-10-17,"00:00:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",63560956,"Accepted",0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CWS Qualifier=E: Minor QC issue.  Accuracy may be affected by 10-30%.","Elements,wu,ICP-AES(6010B,DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,NA,NA,30,6.5,2.5,NA,NA,NA,2.1,NA,NA,0.4,3.6,NA,NA,NA
"USGS-OR","14202980","SCOGGINS CK BLW HENRY HAGG LAKE, NR GASTON, OR","Scoggins Creek","Scoggins Creek","River/Stream","Sain Creek-Scoggins Creek",200,"OR_SR_1709001002_02_104109",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-10-17,"00:00:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",63560955,"Accepted",0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements, wf, ICP-AES (DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,NA,NA,30,6.5,2.5,NA,NA,NA,2.1,NA,NA,0.4,3.6,NA,NA,NA
"USGS-OR","14202980","SCOGGINS CK BLW HENRY HAGG LAKE, NR GASTON, OR","Scoggins Creek","Scoggins Creek","River/Stream","Sain Creek-Scoggins Creek",200,"OR_SR_1709001002_02_104109",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,NA,"",NA,"Sample-Routine","Water","Surface Water",2018-10-17,"00:00:00","PDT",832,"Copper",NA,"Recoverable","",NA,"Accepted",0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","result may be affected by interference",NA,"Elements,wu,ICP-AES(6010B,DODEC)","",NA,"Lower Reporting Limit",0.08,"ug/l","",NA,"","","",NA,"",NA,"",NA,"=","ug/l","ug/l","Actual",NA,NA,NA,30,6.5,2.5,NA,NA,NA,2.1,NA,NA,0.4,3.6,NA,NA,NA
"USGS-OR","14202980","SCOGGINS CK BLW HENRY HAGG LAKE, NR GASTON, OR","Scoggins Creek","Scoggins Creek","River/Stream","Sain Creek-Scoggins Creek",200,"OR_SR_1709001002_02_104109",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2019-01-24,"12:06:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",63561109,"Accepted",1.1,1.1,"ft",NA,"0.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements,wu,ICP-AES(6010B,DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,NA,NA,27,6.5,2.4,NA,NA,NA,2.2,NA,7.6,0.4,3.4,NA,6.6,NA
"USGS-OR","14202980","SCOGGINS CK BLW HENRY HAGG LAKE, NR GASTON, OR","Scoggins Creek","Scoggins Creek","River/Stream","Sain Creek-Scoggins Creek",200,"OR_SR_1709001002_02_104109",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2019-01-24,"12:06:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",63561108,"Accepted",0.8,0.8,"ft",NA,"0.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements, wf, ICP-AES (DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,NA,NA,27,6.5,2.4,NA,NA,NA,2.2,NA,7.6,0.4,3.4,NA,6.6,NA
"USGS-OR","14202980","SCOGGINS CK BLW HENRY HAGG LAKE, NR GASTON, OR","Scoggins Creek","Scoggins Creek","River/Stream","Sain Creek-Scoggins Creek",200,"OR_SR_1709001002_02_104109",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,NA,"",NA,"Sample-Routine","Water","Surface Water",2019-01-24,"12:06:00","PST",832,"Copper",NA,"Recoverable","",NA,"Accepted",1.1,1.1,"feet",NA,"0.58",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"Elements,wu,ICP-AES(6010B,DODEC)","",NA,"Lower Reporting Limit",0.08,"ug/l","",NA,"","","",NA,"",NA,"",NA,"=","ug/l","ug/l","Actual",NA,NA,NA,27,6.5,2.4,NA,NA,NA,2.2,NA,7.6,0.4,3.4,NA,6.6,NA
"USGS-OR","14202980","SCOGGINS CK BLW HENRY HAGG LAKE, NR GASTON, OR","Scoggins Creek","Scoggins Creek","River/Stream","Sain Creek-Scoggins Creek",200,"OR_SR_1709001002_02_104109",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2019-04-03,"09:05:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",63561247,"Accepted",0.8,0.8,"ft",NA,"0.92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements, wf, ICP-AES (DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,NA,NA,25,5.9,2.3,NA,NA,NA,1.9,NA,7.5,0.36,3.4,NA,6,NA
"USGS-OR","14202980","SCOGGINS CK BLW HENRY HAGG LAKE, NR GASTON, OR","Scoggins Creek","Scoggins Creek","River/Stream","Sain Creek-Scoggins Creek",200,"OR_SR_1709001002_02_104109",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2019-04-03,"09:05:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",63561248,"Accepted",1,1,"ft",NA,"0.92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elements,wu,ICP-AES(6010B,DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,NA,NA,25,5.9,2.3,NA,NA,NA,1.9,NA,7.5,0.36,3.4,NA,6,NA
"USGS-OR","14202980","SCOGGINS CK BLW HENRY HAGG LAKE, NR GASTON, OR","Scoggins Creek","Scoggins Creek","River/Stream","Sain Creek-Scoggins Creek",200,"OR_SR_1709001002_02_104109",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,NA,"",NA,"Sample-Routine","Water","Surface Water",2019-04-03,"09:05:00","PDT",832,"Copper",NA,"Recoverable","",NA,"Accepted",1,1,"feet",NA,"0.92",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"Elements,wu,ICP-AES(6010B,DODEC)","",NA,"Lower Reporting Limit",0.08,"ug/l","",NA,"","","",NA,"",NA,"",NA,"=","ug/l","ug/l","Actual",NA,NA,NA,25,5.9,2.3,NA,NA,NA,1.9,NA,7.5,0.36,3.4,NA,6,NA
